company_id,review0,review1,review2,review3,review4,review5,review6,review7,review8,review9
113,근처 집 가까운 헬스장을 찾아보다가 가게됐는데 처음엔 밖에 건물에서봤을때와는 다르게 실내엔 깔끔하게 리모델링 돼서 쾌적하고 외부에서 보기완 다르게 스트레칭실이 두개나 있어서 놀랬습니다???? 대회를 뛰시는 분들이 많아서 헬스장 분위기도 운동을 열심히 할수밖에 없는분위기...?? 운동을 아직 잘 몰라서 눈대중으로 대충 따라하면서 하고있으니 선생님들이 ot수업도 잡아주시고 좋았습니다 ㅎㅎ,센터가 넓고 머신 종류도 많고 상담해주시는 인포선생님도 친절합니다! 처음 보는 기구가 있어서 트레이너 선생님께 여쭤보니 상냥하게 알려주셔서 다음에 또 방문할거 같습니다^^,재등록 했어요,"지인소개로 찾아간 곳인데 시설이 깔끔하고 쾌적한 편입니다 기구도 있을거 다 있어서 운동 잘하고 왔습니다
선생님들도 몸좋고 친절함
다음에 또 갈게요",기구가 진짜 다양하구  지하는 넘 답답한데 지상이라 쾌적해요 깔끔하구 거울 깨끗해서 사진찍기도 좋고 주차도편해요 트레이너분들도 상담 잘해주시고 친절하세요,"상담을 너무 친절하게해주시고, 일단 넓고 쾌적해서 좋아요~~~~ 트레이너 쌤들이 항상 친절하셔서 별로 어색하지도 않고 분위기도 좋아요~~~~~??",pt 처음 받아보는데 친절하게 잘 알려주셔서 좋아요 시설도 깔끔해요 ????????,"운동하며 스트레스 푸는 1인입니당 ㅎㅎ 금호동에 이사오고도 압구정까지 가서 운동하며 바디프로필을 찍었는데  생각보다 쳐진 힙에 좌절하며 술로 지새우다 이 곳을 찾았습니다! ㅋㅋㅋㅋㅋ 금호 다 찾아봤는데 엉덩이하면 여기라고 하더라구여...ㅋㅋㅋㅋ 쌤들도 너무 ni
ce 하시고 아주 친절하십니다 엉덩이도 점점 살아납니다 행벅해여..♡ 꾸준히 운동하시는 것도 중요하지만~ 운동법을 아시고 운동하시는게 젤 중요합니다!!!!!! 진짜루...ㅋㅋㅋㅋㅋ 피티 끊으세여 다들..  내 몸에 투자합시다 팀키스짐 진짜 좋음?? 태구쌤 피티 맛집
??",인천전자랜드에서 프로농구생활을 하다가 강직성 척추염으로 이른 은퇴를 하고 훈련소에서 알게된 후배를 찾아 PT를 받으며 근육도 발달하고 몸도 많이 회복되었습니다. 그 후배가 직장을 옮기게되었다고하여 또 찾아가보았는데 시설이 크진 않지만 운동하기에도 좋고 분위기도 너무 좋았습니다!,"원래 강남역쪽에서 피티 받다가 수업 해주시던 쌤 따라 온거라 별로 기대 없었는데 오히려 기구 종류도 많고 시설도 깔끔해서 좋았어요. 그리고 위치가 지하철역 바로 앞이라 교통이 편해요. 보통 센터가 대부분 지하라서 습하고 답답했는데, 여기는 지상이라 밝고 좋아요."
114,여기 선생님께서 실력이 좋으신거 같아요. 기구도 다양하고 운동 잘 배워야 겠네요.^^,스크린자리 많아서 연습하기 좋네요. 크기도 크고 헬스랑 같이하니까 가격차이 크게 안나서 부담 안됐어요.???????? 여름준비겸 다이어트도 하고~ 골프도 연습하고 시설도 깔끔한것같아요????,"상담 너무 편하게 잘해주시고 가격이 가성비내리네요. 골프때문에주차 필요했는데 주차가능했고,시설도 괜찮았어요!","와우, 천국의 계단을 여기서 보네요. 직접해보니까 하늘까지 올라가겠는데요. 오늘 하체운동인데 하체운동하기 최고네요 ㅋㅋ 인클라인 마운틴기구도 새로 들어왔나봐요.

사장님 친절하시네요^^",골프등록하고 추가등록했어요~ 유산소랑 근력 기구도 넉넉하고 골프랑 헬스 같이 할 수 있어 좋네요???????? 늦은 여름준비 해야겟어요????,뚝섬역에서 가까워 헬스상담왔는데 가격도 저렴해요 기구마다 오래 안기다려도되서 좋은거같아요 트레드밀도 많아서 널널하고 천국의계단도 있어요. 천국문턱 밟고왔네욬ㅋ,"골프 레슨 가격도 괜찮고 상담도 잘 해주시네요.
주차도 가능해서 이동 편해요.
주말에도 골프 열려있어서 연습하기 좋네요.","여름에 역시 옷이 얇아지니까 ...다이어트져?????♀?
헬스 등록하는데 친절하세요!
ot 1회 가능해서 처음 운동 시작해도 어렵지않은거같아요!",여름준비로 뚝섬쪽 헬스장 여러군대 돌아다녀봤는데 여기가 가격도저렴하고 깨끗합니다. 사장님이신지 매니저님이신지 친절하게 시간들여 세세하게 상담 잘해주시네요. ,기구 필요한 건 다 있고 전반적인 시설이 좋습니다. 아침에 출근하기 전 운동할 헬스장을 찾는 제게 거리며 가격 시설 모두 딱 맞았어요. 분위기도 쾌적한 거에 비해 실물 현장 사진이 없는 것 같아 몇 장 남깁니다.
115,합리적인 가격과 체계적인 수업!! 피티를 받고 마무리가 되었지만 또 다른 목표를향해 다시 등록했습니다. 믿고 맡길수있는 고릴라멀티짐 행당점 추천합니다!!!,"고릴라멀티짐 행당동점 PT 등록하고 운동 중입니다.
넖은 시설도 좋고 오가며 마주칠 때마다 큰소리로 반갑게 인사해주시는 트레이너님들 모두 좋습니다.
PT 시간 예약도 편하고 꼼꼼하게 잘 봐주십니다~^^",PT를 받고 싶어서 성동구에 있는 헬스장을 알아보다가 행당역 근처에 있는 고릴라 멀티짐을 알게 되어서 방문 했는데 상담도 친절하고 자세하게 해주셔서 좋았어요 시설도 넓고 깨끗하고 수업 받을때도 하나하나 꼼꼼하게 봐주셔서 너무 만족스럽게 다니고 있습니당 : ),"탁트인 공간! 최신시설! 무료피티 매월2회!!
고릴라멀티짐 행당점을 선택안할이유가 없네요!!!
일년동안 다니고 재등록한 입장으로써 왕십리 이만한 헬스장은 없더라구요!! 짱!!",행당 왕십리 근처에 괜찮은 헬스장 찾다가 와서 보고 등록했어요. 다른거보다 다른데는 지하이거나 지저분한데가 많은데 확실히 깔끔하고 기구도 좋아요. 관리가 잘 되는 센터임에는 분명하네요. 1:1 담당선생님도 배정받아서 기분좋게 오리엔테이션받구 운동하구 왔네요. 진작에 여기로 올걸 그랬어요 내돈내운동 후기입니다 여름준비 스타트!,시설이 깔끔해서 좋아요. 낮에 오면 매일 선생님들이 청소하시는 시간이 있어서 신기했어요. 기구가 다양한데 사용법을 알려주셔서 혼자 왔을때 할 게 있네요 ㅋㅋ  열심히 다녀볼라구요~!,예전에 다니다가 다시 다니기 시작했는데 여전히 친절하고 깔끔하네요 예전에는 인바디 측정기계가 밖에 있어서 지나가는 사람이 볼까봐 괜히 부끄러웠는데 다시 오니 공사를 해서 넓어졌고 인바디기계가 구석으로 가서 좋네용ㅋㅋㅋㅋ 행당동에서는 여기만한 데가 없는 것 같아요!!,"지금 피티수업 받고 있는데 완전완전 만족합니다 :) 운동을 좋아하지 않아 .. 자주 빠질까봐 걱정했는데 PT를 받다보니 운동이 재밌어지고 있어요! 제 체력과 체형에 맞게 자세를 잘 잡아주시고 운동강도를 설정해주셔서 너무 좋아여 ㅎㅎ (트레이너 선생님들이 다 친절
하십니다) 그리고 시설은 깨끗하고 분위기가 운동하기 적당한 것 같아요 ㅎㅎ 예전에 다녔던 곳은 너무 시끄러워 정신이 좀 없었는데 여기는 그렇지 않더라구요 ㅎㅎ 또 기구도 많아서 거의 대기 없이 원하는 기구를 사용할 수 있습니다 :)  행당역하고 가까운것도 뚜벅이는
 매우매우 좋습니다 !",좀 더 다녀봐야할거 같아요. 지금까지는 괜찮은편-,"서울 왕십리 행당동 고릴라 헬스장  후기. 1.교통 편리  ;  5호선 행당역과 바로 연결 주차장도 있음.(  상가 지하 주차장) 2. 규모 크기가 상당하며 웨이트 기구, 러닝머신 상당수 보유. 대단지를 끼고 있어서인지 크기와  기구 종목이많음. 특히 같은 부위 운
동머신들도 회사별로 두세대씩 있어 이용 하기 좋았음. 3.관리 새기계들도 많았고, 기존의 기계들도 가죽상태나 추 상태등이 깨끗하고 관리가 잘 되어 있음. 웜업 공간의 매트리스나 스트레칭 도구들도 상태 깔끔. 코치님들이 기구나 센터 소독 하시며 청소하시는걸 자주 볼
 수 있음. 스피닝,요가,골프룸등이 따로 있어 다양한 운동을 즐기기 좋음. 코치님들이 매우 친절하며 운동에 해박한 지식을 가지고회원들.자세교정등 잘 봐주심.다들 몸 좋으심."
116,"작년 난생 처음 PT를 등록하면서 인연을 맺게 된 스포애니! 바쁜 업무로, 개인적인 사정으로 4개월동안 운동을 쉬다가 다시 재등록했어요! 
시설도 깔끔하고 기구도 다양하고 무엇보다 친절하고 전문적인 트레이너쌤들이 계셔서 제대로 운동을 배울 수 있어요! 추천합니다!!??",생각보다 좁네요…,불친절해요 기구도 별로,왕십리 주변으로 이사오고나서 헬스장 다닐곳 찾아보다가 헬스장은 많은데 거의다 가격대가 좀 비싸더라구요 ㅠㅠ 찾고찾다가 위치도 역주변이여서 지나가는길에 한번 들렸다가 상담받고 센터 둘러보고 바로 결제했네용 ㅎㅎ 가격대비 운동기구도 많고 gx수업까지 무료로 들을수있는게 제일 좋았던거같아요 ! 지하라 좀 어둡거나 그럴줄알았는데 굉장히 밝은분위기입니다.!!,상담친절하시고 운동하기 좋아요,시설 좋고 쾌적해서 운동하기 좋아요,괜찮아요,깔끔하고 친절하게 잘 설명해주십니다!,왕십리 헬스장 알아보다가 시설에 비해 가격이 엄청 저렴해서 등록했어용ㅋㅋ 오티했는데 트레이너쌤이 너무 잘 알려주셔서 PT도 등록했네요!!ㅋㅋㅋ 청소도 자주 하시는 것 같아서 깨끗해서 넘 좋아욜 ㅜㅜ 운동에 재미를 느끼게 해주셔서 진심으로 감사해요!!!! 남은 PT 열심히 받아서 바프 꼭 찍어보겠슴돠!!!,집에서 코앞이라 다니기 좋음
117,"옥수동에서 가장 크고 시설이 깔끔한 연습장.  (옥수역 바로 옆 어울림상가 지하) 스크린 타석 15~16개 있고, 레슨 프로용 별도 룸 있음. 타석간 간격이 넓지는 않으나 남의 아이언에 맞을 일은 없을 정도 공간 충분. 단, 스크린 메뉴 조작시 앞사람 드라이버 
조심. 센서는 골프밸리 제품을 사용하는 것 같음. Ping G30 사용할 때는 별 문제가 없었으나 PXG Gen4 0811XT로 바꾼 뒤 센서가 사이드 스핀, 어택앵글 인식 못함. (사진 참고) 고로 PXG 사용자 주의 요망. 부대시설
로 조그만 퍼팅 연습장도 있고, 개인 락커 임대 가능. 대기 장소에 대형 티비가 있어서 순서 기다릴때 골프방송 보기 좋음. 안마 의자가 2개 있으나 써본 적 없음. 골프만 회원가입 시 반팔/반바지 사용 가능.",상담 문의하실때 시설 가격 자세히 알려주셔서 감사했습니다~!,굿,새로생긴 헬스장인줄 알앗는데… 15-20년 전에 미국 라이프타임에서 쓰던 기구가 있어서 깜놀.. 고장나있어서 황당.. 락커룸과 사우나는 깨끗하고요.. 골프연습때문에 헬스랑 같이 등록했는데… 골프시스템도 중고쓰는거 같고.. 다시 gdr로 옮길까 생각중입니다.,집에서 가까워서 등록했는데 최근에 새로 들어온 기구들도 다양하고 운동하기 좋네요. 샤워실이나 탈의실도 깔끔하고 깨끗해서  좋아요,단백질 드링크도 팔고 좋아요!,좋아요,"오 기대 안했는데!!!!!!
한 입 먹고 맛있어서 사진까지 찍었어요ㅎㅎㅎ 운동하러 오기 싫을 때 커피 생각하며 와야겠네요ㅎㅎ????",커피먹으러 온김에 운동하고 갑니다...??,"(4) 제가 이렇게 장문의 답변을 드리는 것에 회원님께서 혹시나 불편함을 느끼실까 조심스럽습니다.  회원님의 리뷰에 대한 반박이나 해명을 하기 위함이 아닌, 회원님들이 편안한 환경에서 쾌적하게 운동하실 수 있도록 저희 센터가 늘 노력하고 있으며 앞으로도 그럴 것
임을 말씀드리기 위함입니다. 저희 센트리얼 옥수점은 앞으로도 회원님들의 의견을 귀 기울이고 어려운 시국에도 더욱 안심하고 편안하게 운동하실 수 있도록  최선을 다하겠습니다. 감사합니다."
118,"시설도 깨끗하고, 운동할맛나는 곳이에요. 작년까지 다니다가, 사정이 있어서 그만뒀는데. 다시 운동하려고 상담후 회원권 구매했네요! 프로그램 좋고, 시설 좋은거 알아서 고민없이 바로 회원될만큼 괜찮습니다! 추천해요~","행당점4년째다니는중인데  GX프로그램도다양해요
시설도깔끔하고이용하기편한헬스장입니다
8주년행사중이라지금등록하시면싸게할수있습니당","기구가 다양하고 여러개라서 사람이 많더라도 운동 잘 할 수있는 헬스장이에요. 주차 가능도 매력적이고, 시설 너무 깨끗합니다",기구도 다양하고 깨끗하고 직원분들이 친절하시고 깔끔하게 청소도 매일 주기적으로 하셔서 청결합니다.,예전에비해 기구배치나 청결상태 머신업그레이드 등등 더 발전한걸볼수있었습니다. 재등록하게된 계기가되었죠,"오랜만에 방문해서 좋네요
운동 열심히 해야 될것 같습니다 ",안내가 친절하고 24시간이라 좋아요!,8주년행사해서 저렴하게등록했습니다,친절하게 상담해주셨어요 !,작년에 등록해따가 다시왔는데 친절하시고 운동시설 좋습니다
119,간장님과 한 달 반 동안 피티 받으면서 12kg 정도 감량했어요 ㅎㅎ 수업 시간 분위기도 즐겁고 재미있게 배울 수 있었어요!! 조언도 많이 해주시고 1대1 맞춤 코칭 정말 짱이에요~~ 너무너무 호탕하고 재밌으신 간장님덕에 피티 받는 동안 시간가는 줄 몰랐어요 ?? 합리적인 피티 가격이에요!! 많이 많이 오셔서 몸짱되세욧~~!! ??,"요요가 와서 처음으로 PT를 받아 봤는데 운동 할 때 자세도 잘 봐주시고 식단관리나, 다이어트 할 때 필요한 비타민 같은 것들도 추천해주셔서 좋았어요~","집 근처에 여러개 헬스장 있지만 여기가 제일 저렴하고 리뷰들이 너무 좋길래 “한번 해보자”라는 마음에 다이어트 목적으로 찾아가는데 정말 좋은 다이어트 경험이었어요.      일단 코치님이 친절하시고 일주일에 PT 3번이지만 전혀 지루해지지 않고 하루는 체력훈련, 하루는 상체 기구 운동, 나머지 한번은 하체 기구운동으로 나눠 주셨어요. PT하는 과정중에도 코치님께서 항상 재미있는 이야기들을 해주셔서 시간 금방 갔어요~그리고 에어컨을 시원하게 틀어 주셔서 제가 이 더운 날씨에 견딜 수 있었던 것 같아요~ 제가 6.3~7.17일 동안 PT 20번 하고 7.5kg 감량했어요!   어쨌든 다이어트 하고 싶으신 분들이 계시면 여기로 오세요~살도 많이 빠지고 좋은 식습관과 과학적인 지식도 얻을 수 있어요!","10/7 오늘 피티 마지막날?? 목표달성?? 감사한 마음을 어찌 표현 할까 고민하다가 결제했던 영수증을 찾아 이렇게 후기를 써봅니다.  요즘 너투브 좋은 헬스장, 트레이너와 부합하지 않을 순 있으나 솔직히 가성비면에서 이구역 탑 아닐까 싶어요. 예산은 한정되어있는
데 식단도 신경쓰려면 주머니 사정이 사실 좀 슬프잖아요. 다른곳에서 피티를 받아본적이 없어서 비교 할 순 없지만 무리하지 않고 지속가능한 널널한(??) 식단에도 때로는 무너질 수도 있는시점에 멘탈 케어도 세트간 휴식 때 요긴한 생활 정보 등등등ㅋㅋ 즐겁게 운동했
습니다. 깔끔한 시설을 원한다면 맞지 않으시고요, 우선 좀 살빼고 생각해보겠다 하시는 분들은 즐겁게 다이어트 하실 수 있을 것 같아요~~",살면서 처음으로 PT 받아봤는데 이렇게 좋은 관장님은 없어요 진짜???? 관장님께서 기구 사용법이며 운동이며 진짜 다 너~~~무 잘 가르쳐주시고 PT받으면서 지루할틈이 진짜 1도 없었어요!!! 혼자 운동했으면 진짜 살 하나도 안빠지고 살 계속 쪘을텐데 옆에서 계속 자극해주시고 살 빠지는거 보니까 기분 너~~~무 좋아서 다시 등록했어요!! 기구도 없는게 없고 편한 분위기에서 운동할 수 있는게 좋아서 진짜 추천???? 다들 스타트짐에서 운동하세요!!!!,이벤트 가격으로 PT를  20번 받았어요~ 저는 박 선생님이랑 운동을 했는데 선생님은 저에게 맞는 메뉴를 만들고 적극적으로 가르치셨어요~ 선생님은 너무 친절하고 정말 재밌는 PT를 하셨어용 체중도 3킬로 빠져서 행복합니다~♡ㅎㅎ,"올해 초부터 다이어트 결심하고 열심히 혼자 헬스장 다녔었는데 다 실패하고 헬스장 찾던 중 스타트짐 pt 등록했습니다! 식단 조절하면서 운동하니 혼자할때 안빠지던 살이 빠지더라구요. 살이 빠지면서 변화하는 모습 보니까 욕심생겨서 더 운동하게 되고 근육만들고 싶어졌
어요 결국 20번 pt 안에 목표체중 5kg감량 성공하고 한번 더 등록해버렷습니다ㅎ 관장님도 좋고 헬스장도 좋고 가성비도 좋고 그냥 다 좋아요 비싼 돈 주고 헬스장 다닐 필요없이 여기 다니면 될 듯합니다!","2월부터 약 5개월이란 시간동안 스타트짐 간장님(관장님)께 피티수업을 받았습니다.  오랜시간 술을 가까이 다루는 직업이다보니 살이 점점 불어나 어느 순간부턴 배나온 아저씨가 되어있었고, 그 충격으로 운동을 시작했습니다. 다이어트 목적으로 시작하여 약 2달동안 
14kg 감량을 하였고, 그 이후로는 술도 적당히 마시고 먹고싶은 것도 적당히 먹으며 운동도 열심히 하면서 체중 유지 및 근육량 증가를 목표로 열심히 달려왔습니다.  그간 간장님이 운동에 대한 동기부여도 잘해주시고, 몰래 먹고 자백을해도 이해해주시고...^,^
* 동생처럼 잘 챙겨주셔서 감사했습니다. 앞으로도 밥 잘 먹고 술 마시고 웨이트와 유산소 열심히 타겠습니다!! 이거보시고 피티 받으세요! 의지와 노력만 있으면 할 수 있습니다 스타트짐 화이팅^,^",다시 피티 등록. 얼릉 간장님께 관리받고 싶습니다 맘놓고 헬스장 다녔으면 좋겠습니다,올 초에 다이어트 목표로 PT 수업 들었는데 관장님께서 너무 잘 알려주셔서 수업받다 보니 바디프로필 까지 촬영하게됐어요! 수업할때도 스트레스 안받고 너무 재미있게 알려주시고 소소한 팁들도 많이주셔서 버킷리스트 이뤘습니다!! 몇년동안 움직이지 않던 제 몸무게를 움직여주셨습니다... 몸무게도 8키로 감량하고 체지방량도 엄청 많이뺐어요 ㅠㅠ 사람만들어주신 관장님 최고!! 감사합니다
120,"시설도 깨끗하고, 운동할맛나는 곳이에요. 작년까지 다니다가, 사정이 있어서 그만뒀는데. 다시 운동하려고 상담후 회원권 구매했네요! 프로그램 좋고, 시설 좋은거 알아서 고민없이 바로 회원될만큼 괜찮습니다! 추천해요~","행당점4년째다니는중인데  GX프로그램도다양해요
시설도깔끔하고이용하기편한헬스장입니다
8주년행사중이라지금등록하시면싸게할수있습니당","기구가 다양하고 여러개라서 사람이 많더라도 운동 잘 할 수있는 헬스장이에요. 주차 가능도 매력적이고, 시설 너무 깨끗합니다",기구도 다양하고 깨끗하고 직원분들이 친절하시고 깔끔하게 청소도 매일 주기적으로 하셔서 청결합니다.,예전에비해 기구배치나 청결상태 머신업그레이드 등등 더 발전한걸볼수있었습니다. 재등록하게된 계기가되었죠,"오랜만에 방문해서 좋네요
운동 열심히 해야 될것 같습니다 ",안내가 친절하고 24시간이라 좋아요!,8주년행사해서 저렴하게등록했습니다,친절하게 상담해주셨어요 !,작년에 등록해따가 다시왔는데 친절하시고 운동시설 좋습니다
121,"시설도 깨끗하고, 운동할맛나는 곳이에요. 작년까지 다니다가, 사정이 있어서 그만뒀는데. 다시 운동하려고 상담후 회원권 구매했네요! 프로그램 좋고, 시설 좋은거 알아서 고민없이 바로 회원될만큼 괜찮습니다! 추천해요~","행당점4년째다니는중인데  GX프로그램도다양해요
시설도깔끔하고이용하기편한헬스장입니다
8주년행사중이라지금등록하시면싸게할수있습니당","기구가 다양하고 여러개라서 사람이 많더라도 운동 잘 할 수있는 헬스장이에요. 주차 가능도 매력적이고, 시설 너무 깨끗합니다",기구도 다양하고 깨끗하고 직원분들이 친절하시고 깔끔하게 청소도 매일 주기적으로 하셔서 청결합니다.,예전에비해 기구배치나 청결상태 머신업그레이드 등등 더 발전한걸볼수있었습니다. 재등록하게된 계기가되었죠,"오랜만에 방문해서 좋네요
운동 열심히 해야 될것 같습니다 ",안내가 친절하고 24시간이라 좋아요!,8주년행사해서 저렴하게등록했습니다,친절하게 상담해주셨어요 !,작년에 등록해따가 다시왔는데 친절하시고 운동시설 좋습니다
122,"직장다니며 얻은 목 어깨 통증이 마사지만으론  해결되지 않아서??  상담 후 등록하고 꾸준히 다니고 있습니다 넓고 쾌적한건 기본이고?? 저에게 맞게 체계적으로 잘 알려주셔서  이제는 통증은 잊은지 오래이고 바뀌는 몸 보면서  즐겁게 운동하고 있어요???? 고민중이시면 
MSC 추천 입니다????","주변에서 하나둘 운동을 시작해서 이참에 시작해볼까 하고 상담했는데, 몰랐던 제 자세나 상태도 알게 되고, 어느 쪽이 약한지 등등 자세히 상담해주셔서 좋아요",다른 곳에서 피티도 받아보고 도수치료도 받아봤는데 이곳에서 운동하고 몸이 많이 좋아진걸 느낍니다. 집 근처에 이런 MSC가 있는게 다행이예요. 추천!!,유학 후 건강이 많이 안좋아져서 다니기 시작한 운동이 벌써 몇년째네용~~센터도 넓구 기구도 많아 너무 좋아요!! 쌤들두 너무 친절하시구 제 몸에 맞춰 운동 알려주셔서 너무 좋아용~~!.!,"운동을 제대로 배워본적도 해본적도 없어서 걱정반 창피함반으로 갔는데,,, 차근차근 하나씩 친절하게 알려주시고 잘하고있다고 말씀도 많이 해주셔서 용기도 얻었고 자신감도 얻었습니당! 
초반에는 ‘이게 운동이 되나?’ 하는 마음으로 하긴했었습니다. 하지만 저에겐 버거운 동작들이였고 ,운동이 안되긴 커녕 다음날 근육통과 함께 지낼정도로 너무 효과가 잘왔습니다. 그렇게 운동을 시작했고, 하고나서의 성취감도 느낄수있었습니다.
힘들어서 하기싫다고 징징거릴때마다 옆에서 잘 잡아주시고 , 진짜 너무 힘들어서 못하겠다고 하면 멈춰서 다른 동작들로 대체해주시는 점이 매우 좋았습니다",주변 상담 다 받아보고 전문성과 친절함으로 결정. 개인운동하기에도 좋음.,"PT샵이 이렇게 전문적이고 체계적인 곳인지 몰랐습니다 
문제를 하나하나씩 잡아주시고 포인트도 잘잡아주셔서 운동하는 재미가 생기네요 
개인운동 하기에도 넓고 쾌적해서 너무 만족하면서 다니고 있어요!","여기 다닌지 이제 2년정도 됐는데요, 인스타보고 알게돼서 방문 상담 후 등록했는데 생각보다 시설이 깔끔하고 1:1맞춤 pt샵인데도 넓은 편이었어요. 선생님들도 너무 친절하시고 제 수준에 맞게 운동을 차근차근 알려주시니까 흥미가 생기고 운동이 재미있게 느껴졌어요. 
그리고 체계적인 운동프로그램들이 참 좋은 것 같습니다! 저는 여기에 정착했어요ㅎㅎ^^",좋아요ㅔ,"시설도 깨끗하고, 좋아요"
123,"전혀 좋지않아요 비추천합니다 우선 처음왔는데 오티는 개뿔 운동복이랑 탈의실만 안내해주고 완전 무관심 직원 한명은 인바디 어떻게하는지 물어봤더니 인바디 할줄모르세요? 살면서 한번도 해본적없으세요? 이러고있고.. 나중에 결과보니까 데이터도 밀려써있고 그래서 인바
디 다시하려니까 모자쓴나시직원이 원래 그런거다 그럼 기계문제아니냐고 했더니 원래 그런거다.. 여기다니는 친구에게 물어봤더니 제대로나온다네요 환불하겠다니까 이유도 안묻고 위약금결제하는데 괜찮냐고..  무미건조하고 건성적인거에 질려서 위약금 결제하고 환불했습니다",저아여!!!!!!!,성수역 주변에서 제일 저렴한 헬스장인거같아요^^  시설고 좋고~ 무엇보다 깔끔해요^^  일하시는 직원들도 다들 친절합니다~^^^  강추합니다~^^, , , , , , , 
124,학교안에 있으니 무난해요,가격이좋아용,좋아요,좋아요,"헬스장 입니다.  
땀나요", , , , , 
125,좋음, , , , , , , , , 
126, , , , , , , , , , 
127, , , , , , , , , , 
128,"가까워서 좋고, 시설도 깔끔한 편. 최근 이용자가 많이 늘어서 시간 잘 잡아야",가까워서 좋아요,좋아요, , , , , , , 
129,"트레이너쌤들이 운동 갈 때마다 인사도 크게 해주시고 친절합니다
운동 방법은 물론이고 운동에 관련된 영상들도 알려주셔서 많은 도움이 됩니다
왕십리역 근처 헬스장 레이휘트니스 추천 합니다",선생님들이 친절하시고 상담이나 질문 있을 때 성심성의껏 잘 답변해주십니다.  호정 코치님이 자세도 꼼꼼히 봐주시고 몸 상태에 따라 맞는 운동 처방해주서서 많은 도움이 됩니당. 도움이 되는 영상이나 사진 등을 톡으로 보내주셔서 좋아요??,"왕십리에 여러군데 다니다가 마지막으로 정착한 곳이에요! 
코로나에 걸려서 몸이 약해진것같아 다녔는데 가격도 합리적이고 서비스도 좋고 시설도 쾌적합니다! 
지금 혜린쌤에게 3개월째 PT 받는중인데 아픈곳 있냐고 먼저 물어봐주시고 체력을 확실히 길러주세요~ 무엇보다 재밌으셔서 운동이 즐겁네요!","6개월 다니고 재등록했어요!! 처음 상담부터 친절해서 맘에들었는데 운동하러 갈때마다 크게 인사해주시는게 처음엔 부끄러웠지만 이젠 너무 반갑고, 쌤들이 다 너무 친절하세요! 
담당쌤인 혜린쌤 운동에 재미 들릴 수 있게 잘 알려주시구 식단이나 컨디션 꼼꼼히 체크해주셔서 너무 좋아요???????????????? 
",한양대 주변에서 가성비 제일 좋은 것 같아요! 운동을 전혀 해본 적 없고 운동하기 정말 싫어했는데 선생님께서 꼼꼼히 알려주셔서 운동습관 잘 잡고 있어요:) 혜린쌤 정말 친절하시고 원리부터 상세히 설명해주셔서 덕분에 정말 재미있게 운동해요! 식단 관리도 잘 도와주셔서 좋아요??,트레이너 선생님께서 너무 친절하시고 수업이 체계적이에요!! 제 성향이나 문제가 되는 포인트들을 잘 캐치해주시고 저에게 맞는 운동을 알려주시고 체크해주세요! 운동 진짜 싫어했는데 요즘 운동가는 낙데 살고있습니다 허허,"운동을 해야겠다 생각하고, 왕십리 주변에 헬스장을 정말 꼼꼼하게 알아봤었어요! 그 중에서 후기가 가장 좋고 선생님들이 친절하신 레이를 선택하게 되었습니다! 예전에는 헬스를해도 오래 못하고, 선생님들과 잘 안맞아서 쉽게 그만두었었어요 하지만 레이를 다니고 나서 얼마나 운동이 재미있는지 일상에 활력을 가져다 주는지 알게되고, 이제는 일상의 한 부분으로 자리잡게 되었어요 ㅎㅎ 특히나 혜린쌤 덕분에 운동이 더 재밌어진 것 같아요!! 제 몸 컨디션, 보완점등을 자세하게 봐주시고 일상에서 제가 자주 하면 좋을 부분들을 알려주시고 항상 밝게 말씀해주셔서 더 열심히 하고 싶어지더라구요! 다이어트도 체력도 건강도 꾸준히 관리해서 우리 모두 갓생살아요 ?? ",친절하고 자세도 자세히 잘 알려주세요~!,"선생님이 꼼꼼하고 정말 친절해요
허리가 정말 안 좋아서 무리하게 운동하면 안되는데 제 몸상태에 맞춰서 스트레칭부터 꼼꼼하게 해주십니다??????덕분에 많이 건강해졌어요! 여기 아니었으면 진작에 병원 실려갔을 거에요ㅠ",항상 친절하신 트레이너님들과 전문적인 수업을 받을 수 있습니다! 운동 습관을 만들어주시고 좋은 에너지를 얻을 수 있었어요!!
